READ SERR 1 2
@eeuf_gamma0_sample.pco
!
0.317035019 1.31290108E-2 7.09352084E-4 1.68374499E-5 0.100338824
0.343247503 1.30834877E-2 8.95416422E-4 1.97230256E-5 0.11764767
0.369369 1.30380094E-2 1.06012193E-3 2.25200893E-5 0.136263475
0.395397007 1.29899979E-2 1.19752472E-3 2.5084857E-5 0.156170055
0.421329021 1.29420012E-2 1.44363742E-3 2.88033461E-5 0.17735064
0.447164506 1.28934979E-2 1.6840942E-3 3.23863023E-5 0.199789852
0.472902507 1.28445029E-2 1.80938526E-3 3.49579022E-5 0.223471805
0.498543024 1.27959996E-2 2.00843299E-3 3.85311941E-5 0.248381391
0.524086475 1.27474964E-2 1.93574361E-3 3.95461248E-5 0.274504155
0.5495345 1.27004981E-2 1.95860933E-3 4.14557253E-5 0.301826864
0.574888468 1.26534998E-2 2.13257526E-3 4.45331934E-5 0.33033666
0.600150466 1.26084983E-2 2.17003794E-3 4.57281567E-5 0.360021651
0.625324011 1.25649869E-2 2.32118927E-3 4.84714947E-5 0.39087221
0.650411487 1.25225186E-2 2.40728585E-3 5.01843933E-5 0.422878295
0.675415993 1.24820173E-2 2.4877612E-3 5.21345137E-5 0.456030995
0.700340986 1.24429762E-2 2.60801893E-3 5.45826369E-5 0.490322709
0.725190997 1.24070048E-2 2.79507833E-3 5.77194223E-5 0.525748074
0.749969959 1.23719871E-2 2.81612691E-3 5.93549667E-5 0.562301934
0.774681449 1.23395026E-2 2.83861393E-3 6.08103765E-5 0.599979103
0.799330473 1.23095214E-2 2.84351362E-3 6.22731895E-5 0.638777733
0.823921025 1.22810006E-2 3.17332032E-3 6.73191025E-5 0.678695023
0.848458052 1.22559965E-2 2.85387062E-3 6.51643859E-5 0.719730794
0.872946024 1.22319758E-2 2.99876346E-3 6.82420068E-5 0.761885107
0.897388935 1.2210995E-2 2.99511245E-3 6.96915886E-5 0.80515784
0.921792507 1.21925175E-2 2.90033827E-3 7.0178161E-5 0.849552691
0.946160495 1.21755004E-2 2.98832287E-3 7.25630016E-5 0.895071447
0.970497012 1.21610165E-2 2.96349707E-3 7.40164542E-5 0.941716552
0.994809031 1.21510029E-2 3.09134764E-3 7.68052632E-5 0.989497364
1.01909494 1.21349692E-2 2.81632668E-3 7.50005856E-5 1.03840733
1.04335999 1.2130022E-2 2.89751426E-3 7.72465355E-5 1.08845294
1.06761503 1.21250153E-2 2.86425673E-3 7.82742063E-5 1.13965487
1.09186006 1.21199489E-2 2.71451683E-3 7.77129899E-5 1.19201136
1.11609495 1.21150017E-2 2.80022831E-3 8.02007853E-5 1.24552119
1.14032495 1.21150017E-2 2.82359449E-3 8.15442691E-5 1.30019426
1.16456008 1.21200681E-2 2.45741871E-3 7.74013606E-5 1.35605311
